situation,relationship,personA,personB,state,response_text,parsed
Kuchen,lockere Chefin,Katharina,Sophie,3,Es war okay.,okay
Kuchen,lockere Chefin,Sophie,Miriam,3,Es war okay.,okay
Kuchen,lockere Chefin,Luisa,Sophie,3,Es war okay.,okay
Kuchen,lockere Chefin,Anna,Katharina,3,Es war okay.,okay
Kuchen,lockere Chefin,Anna,Katharina,3,Es war okay.,okay
Kuchen,lockere Chefin,Sophie,Katharina,3,Es war okay.,okay
Kuchen,lockere Chefin,Katharina,Miriam,3,Es war okay.,okay
Kuchen,lockere Chefin,Anna,Katharina,3,Es war okay.,okay
Kuchen,lockere Chefin,Anna,Miriam,3,Es war okay.,okay
Kuchen,lockere Chefin,Miriam,Luisa,3,Es war okay.,okay
Kuchen,lockere Chefin,Sophie,Katharina,3,Es war okay.,okay
Kuchen,lockere Chefin,Katharina,Sophie,3,Es war okay.,okay
Kuchen,lockere Chefin,Miriam,Katharina,3,Es war okay.,okay
Kuchen,lockere Chefin,Luisa,Anna,3,Es war okay.,okay
Kuchen,lockere Chefin,Sophie,Miriam,3,Es war okay.,okay
Kuchen,lockere Chefin,Anna,Sophie,3,Es war okay.,okay
Kuchen,lockere Chefin,Anna,Luisa,3,Es war okay.,okay
Kuchen,lockere Chefin,Anna,Luisa,3,Es war okay.,okay
Kuchen,lockere Chefin,Sophie,Anna,3,Es war okay.,okay
Kuchen,lockere Chefin,Miriam,Sophie,3,Es war okay.,okay
Kuchen,lockere Chefin,Luisa,Sophie,3,Es war okay.,okay
Kuchen,lockere Chefin,Luisa,Sophie,3,Es war okay.,okay
Kuchen,lockere Chefin,Miriam,Katharina,3,Es war okay.,okay
Kuchen,lockere Chefin,Luisa,Sophie,3,Es war okay.,okay
Kuchen,lockere Chefin,Anna,Miriam,3,Es war okay.,okay
Kuchen,lockere Chefin,Miriam,Katharina,3,Es war okay.,okay
Kuchen,lockere Chefin,Anna,Katharina,3,Es war okay.,okay
Kuchen,lockere Chefin,Katharina,Miriam,3,Es war okay.,okay
Kuchen,lockere Chefin,Luisa,Miriam,3,Es war okay.,okay
Kuchen,lockere Chefin,Anna,Katharina,3,Es war okay.,okay
Kuchen,lockere Chefin,Katharina,Anna,4,Es war großartig.,großartig
Kuchen,lockere Chefin,Anna,Luisa,4,Es war gut.,gut
Kuchen,lockere Chefin,Anna,Sophie,4,Es war gut.,gut
Kuchen,lockere Chefin,Anna,Sophie,4,Es war gut.,gut
Kuchen,lockere Chefin,Anna,Sophie,4,Es war großartig.,großartig
Kuchen,lockere Chefin,Sophie,Katharina,4,Es war gut.,gut
Kuchen,lockere Chefin,Miriam,Luisa,4,Es war gut.,gut
Kuchen,lockere Chefin,Katharina,Sophie,4,Es war großartig.,großartig
Kuchen,lockere Chefin,Miriam,Anna,4,Es war großartig.,großartig
Kuchen,lockere Chefin,Anna,Miriam,4,Es war gut.,gut
Kuchen,lockere Chefin,Luisa,Sophie,4,Es war gut.,gut
Kuchen,lockere Chefin,Luisa,Miriam,4,Es war gut.,gut
Kuchen,lockere Chefin,Luisa,Sophie,4,Es war gut.,gut
Kuchen,lockere Chefin,Anna,Luisa,4,Es war gut.,gut
Kuchen,lockere Chefin,Sophie,Luisa,4,Es war gut.,gut
Kuchen,lockere Chefin,Sophie,Anna,4,Es war großartig.,großartig
Kuchen,lockere Chefin,Sophie,Miriam,4,Es war gut.,gut
Kuchen,lockere Chefin,Luisa,Sophie,4,Es war gut.,gut
Kuchen,lockere Chefin,Katharina,Miriam,4,Es war gut.,gut
Kuchen,lockere Chefin,Luisa,Anna,4,Es war großartig.,großartig
Kuchen,lockere Chefin,Sophie,Katharina,4,Es war gut.,gut
Kuchen,lockere Chefin,Anna,Luisa,4,Es war großartig.,großartig
Kuchen,lockere Chefin,Sophie,Miriam,4,Es war gut.,gut
Kuchen,lockere Chefin,Anna,Miriam,4,Es war gut.,gut
Kuchen,lockere Chefin,Katharina,Miriam,4,Es war gut.,gut
Kuchen,lockere Chefin,Katharina,Sophie,4,Es war gut.,gut
Kuchen,lockere Chefin,Luisa,Sophie,4,Es war großartig.,großartig
Kuchen,lockere Chefin,Sophie,Katharina,4,Es war gut.,gut
Kuchen,lockere Chefin,Miriam,Sophie,4,Es war großartig.,großartig
Kuchen,lockere Chefin,Anna,Miriam,4,Es war gut.,gut
Kuchen,lockere Chefin,Sophie,Miriam,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Anna,Luisa,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Anna,Luisa,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Luisa,Miriam,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Miriam,Luisa,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Miriam,Anna,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Miriam,Katharina,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Sophie,Katharina,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Sophie,Katharina,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Luisa,Miriam,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Miriam,Luisa,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Miriam,Anna,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Miriam,Katharina,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Luisa,Katharina,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Sophie,Katharina,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Sophie,Luisa,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Katharina,Anna,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Sophie,Miriam,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Miriam,Katharina,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Luisa,Sophie,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Luisa,Anna,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Miriam,Luisa,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Miriam,Anna,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Sophie,Katharina,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Katharina,Luisa,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Anna,Katharina,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Sophie,Katharina,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Anna,Luisa,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Katharina,Anna,5,Es war großartig.,großartig
Kuchen,lockere Chefin,Miriam,Anna,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Anna,Sophie,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Sophie,Miriam,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Anna,Luisa,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Katharina,Anna,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Miriam,Luisa,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Miriam,Anna,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Sophie,Katharina,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Miriam,Luisa,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Sophie,Luisa,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Luisa,Anna,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Luisa,Sophie,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Anna,Sophie,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Sophie,Luisa,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Anna,Katharina,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Miriam,Luisa,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Luisa,Sophie,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Anna,Katharina,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Katharina,Luisa,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Anna,Sophie,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Sophie,Anna,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Katharina,Luisa,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Anna,Miriam,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Miriam,Anna,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Katharina,Anna,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Miriam,Katharina,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Sophie,Katharina,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Anna,Miriam,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Anna,Sophie,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Anna,Luisa,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Katharina,Sophie,1,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Luisa,Sophie,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Anna,Katharina,2,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Miriam,Anna,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Miriam,Luisa,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Miriam,Katharina,2,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Anna,Luisa,2,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Sophie,Miriam,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Katharina,Anna,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Katharina,Luisa,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Anna,Katharina,2,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Luisa,Miriam,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Luisa,Sophie,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Luisa,Anna,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Miriam,Katharina,2,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Sophie,Katharina,2,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Sophie,Luisa,2,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Miriam,Katharina,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Sophie,Katharina,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Sophie,Miriam,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Luisa,Sophie,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Katharina,Miriam,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Anna,Sophie,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Katharina,Luisa,2,Es war schrecklich.,schrecklich
Kuchen,gefürchtete Chefin,Katharina,Miriam,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Katharina,Anna,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Luisa,Katharina,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Luisa,Sophie,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Katharina,Miriam,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Katharina,Anna,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Miriam,Sophie,2,Es war schlecht.,schlecht
Kuchen,gefürchtete Chefin,Katharina,Miriam,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Katharina,Anna,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Sophie,Miriam,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Anna,Miriam,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Sophie,Luisa,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Anna,Katharina,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Anna,Sophie,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Sophie,Luisa,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Sophie,Katharina,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Anna,Sophie,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Anna,Miriam,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Miriam,Sophie,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Sophie,Miriam,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Miriam,Anna,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Katharina,Sophie,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Anna,Katharina,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Miriam,Katharina,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Anna,Sophie,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Anna,Miriam,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Anna,Sophie,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Katharina,Luisa,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Katharina,Luisa,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Luisa,Anna,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Anna,Sophie,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Miriam,Sophie,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Sophie,Miriam,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Luisa,Miriam,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Miriam,Luisa,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Katharina,Miriam,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Miriam,Katharina,3,Es war okay.,okay
Kuchen,gefürchtete Chefin,Anna,Miriam,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Katharina,Luisa,4,Es war gut.,gut
Kuchen,gefürchtete Chefin,Miriam,Sophie,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Katharina,Luisa,4,Es war gut.,gut
Kuchen,gefürchtete Chefin,Anna,Miriam,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Miriam,Sophie,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Miriam,Luisa,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Katharina,Luisa,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Katharina,Anna,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Sophie,Luisa,4,Es war gut.,gut
Kuchen,gefürchtete Chefin,Luisa,Sophie,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Sophie,Miriam,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Sophie,Miriam,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Katharina,Anna,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Sophie,Anna,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Luisa,Katharina,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Anna,Miriam,4,Es war gut.,gut
Kuchen,gefürchtete Chefin,Sophie,Luisa,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Sophie,Luisa,4,Es war gut.,gut
Kuchen,gefürchtete Chefin,Miriam,Luisa,4,Es war gut.,gut
Kuchen,gefürchtete Chefin,Katharina,Anna,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Luisa,Katharina,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Luisa,Miriam,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Luisa,Anna,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Miriam,Sophie,4,Es war gut.,gut
Kuchen,gefürchtete Chefin,Sophie,Luisa,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Sophie,Katharina,4,Es war gut.,gut
Kuchen,gefürchtete Chefin,Luisa,Miriam,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Katharina,Sophie,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Katharina,Sophie,4,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Anna,Miriam,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Miriam,Anna,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Katharina,Sophie,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Sophie,Katharina,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Luisa,Sophie,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Luisa,Miriam,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Luisa,Miriam,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Luisa,Katharina,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Sophie,Luisa,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Miriam,Katharina,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Sophie,Anna,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Miriam,Sophie,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Sophie,Luisa,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Miriam,Anna,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Anna,Miriam,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Anna,Luisa,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Sophie,Anna,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Miriam,Katharina,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Miriam,Sophie,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Miriam,Katharina,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Miriam,Anna,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Anna,Miriam,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Katharina,Luisa,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Luisa,Miriam,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Luisa,Sophie,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Anna,Luisa,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Luisa,Sophie,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Anna,Luisa,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Katharina,Anna,5,Es war großartig.,großartig
Kuchen,gefürchtete Chefin,Anna,Sophie,5,Es war großartig.,großartig
Lied,enge Freundin,Miriam,Luisa,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Sophie,Luisa,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Katharina,Luisa,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Luisa,Katharina,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Luisa,Katharina,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Luisa,Katharina,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Miriam,Sophie,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Sophie,Miriam,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Anna,Katharina,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Miriam,Luisa,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Katharina,Luisa,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Anna,Miriam,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Luisa,Anna,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Luisa,Katharina,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Miriam,Anna,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Anna,Katharina,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Luisa,Miriam,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Anna,Miriam,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Katharina,Miriam,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Luisa,Anna,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Miriam,Sophie,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Miriam,Sophie,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Miriam,Anna,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Luisa,Miriam,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Katharina,Anna,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Katharina,Luisa,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Anna,Miriam,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Anna,Katharina,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Luisa,Miriam,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Katharina,Luisa,1,Es war schrecklich.,schrecklich
Lied,enge Freundin,Luisa,Miriam,2,Es war okay.,okay
Lied,enge Freundin,Luisa,Miriam,2,Es war okay.,okay
Lied,enge Freundin,Katharina,Sophie,2,Es war okay.,okay
Lied,enge Freundin,Sophie,Luisa,2,Es war okay.,okay
Lied,enge Freundin,Anna,Miriam,2,Es war okay.,okay
Lied,enge Freundin,Anna,Luisa,2,Es war okay.,okay
Lied,enge Freundin,Miriam,Katharina,2,Es war okay.,okay
Lied,enge Freundin,Sophie,Anna,2,Es war schlecht.,schlecht
Lied,enge Freundin,Anna,Luisa,2,Es war okay.,okay
Lied,enge Freundin,Katharina,Luisa,2,Es war okay.,okay
Lied,enge Freundin,Katharina,Miriam,2,Es war okay.,okay
Lied,enge Freundin,Anna,Miriam,2,Es war okay.,okay
Lied,enge Freundin,Sophie,Katharina,2,Es war schlecht,schlecht
Lied,enge Freundin,Miriam,Anna,2,Es war okay.,okay
Lied,enge Freundin,Luisa,Miriam,2,Es war okay.,okay
Lied,enge Freundin,Katharina,Miriam,2,Es war okay.,okay
Lied,enge Freundin,Miriam,Luisa,2,Es war okay.,okay
Lied,enge Freundin,Luisa,Katharina,2,Es war okay.,okay
Lied,enge Freundin,Katharina,Sophie,2,Es war okay.,okay
Lied,enge Freundin,Anna,Katharina,2,Es war okay.,okay
Lied,enge Freundin,Katharina,Luisa,2,Es war okay.,okay
Lied,enge Freundin,Sophie,Luisa,2,Es war schlecht.,schlecht
Lied,enge Freundin,Miriam,Luisa,2,Es war okay.,okay
Lied,enge Freundin,Katharina,Luisa,2,Es war okay.,okay
Lied,enge Freundin,Katharina,Luisa,2,Es war okay.,okay
Lied,enge Freundin,Anna,Katharina,2,Es war okay.,okay
Lied,enge Freundin,Anna,Miriam,2,Es war okay.,okay
Lied,enge Freundin,Luisa,Miriam,2,Es war okay.,okay
Lied,enge Freundin,Katharina,Anna,2,Es war okay.,okay
Lied,enge Freundin,Luisa,Anna,2,Es war okay.,okay
Lied,enge Freundin,Sophie,Anna,3,Es war okay.,okay
Lied,enge Freundin,Miriam,Sophie,3,Es war okay.,okay
Lied,enge Freundin,Luisa,Anna,3,Es war okay.,okay
Lied,enge Freundin,Luisa,Miriam,3,Es war okay.,okay
Lied,enge Freundin,Miriam,Anna,3,Es war okay.,okay
Lied,enge Freundin,Sophie,Miriam,3,Es war okay.,okay
Lied,enge Freundin,Katharina,Luisa,3,Es war okay.,okay
Lied,enge Freundin,Katharina,Miriam,3,Es war okay.,okay
Lied,enge Freundin,Anna,Sophie,3,Es war okay.,okay
Lied,enge Freundin,Miriam,Katharina,3,Es war okay.,okay
Lied,enge Freundin,Sophie,Katharina,3,Es war okay.,okay
Lied,enge Freundin,Luisa,Miriam,3,Es war okay.,okay
Lied,enge Freundin,Miriam,Sophie,3,Es war okay.,okay
Lied,enge Freundin,Miriam,Sophie,3,Es war okay.,okay
Lied,enge Freundin,Anna,Sophie,3,Es war okay.,okay
Lied,enge Freundin,Miriam,Katharina,3,Es war okay.,okay
Lied,enge Freundin,Anna,Katharina,3,Es war okay.,okay
Lied,enge Freundin,Miriam,Anna,3,Es war okay.,okay
Lied,enge Freundin,Sophie,Miriam,3,Es war okay.,okay
Lied,enge Freundin,Miriam,Katharina,3,Es war okay.,okay
Lied,enge Freundin,Katharina,Anna,3,Es war okay.,okay
Lied,enge Freundin,Miriam,Katharina,3,Es war okay.,okay
Lied,enge Freundin,Sophie,Anna,3,Es war okay.,okay
Lied,enge Freundin,Miriam,Sophie,3,Es war okay.,okay
Lied,enge Freundin,Katharina,Luisa,3,Es war okay.,okay
Lied,enge Freundin,Luisa,Anna,3,Es war okay.,okay
Lied,enge Freundin,Sophie,Luisa,3,Es war okay.,okay
Lied,enge Freundin,Katharina,Anna,3,Es war okay.,okay
Lied,enge Freundin,Miriam,Sophie,3,Es war okay.,okay
Lied,enge Freundin,Katharina,Miriam,3,Es war okay.,okay
Lied,enge Freundin,Sophie,Anna,4,Es war großartig.,großartig
Lied,enge Freundin,Katharina,Miriam,4,Es war großartig.,großartig
Lied,enge Freundin,Sophie,Luisa,4,Es war großartig.,großartig
Lied,enge Freundin,Katharina,Miriam,4,Es war großartig.,großartig
